id,productId,inventoryId,status,message,createdAt
SSTa0ESvkXjxUx77cRoJ,4013288218780,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765414210,""_nanoseconds"":917000000}"
SShNbtffVeAmSyZW5Xgr,9786158181617,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 19:50:25","{""_seconds"":1765478483,""_nanoseconds"":634000000}"
SX56fnwKzyON2VhlU66H,4000530650139,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765714705,""_nanoseconds"":779000000}"
SYqqLAvPURlfWCi90o2k,9783417288889,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401199,""_nanoseconds"":365000000}"
SaegkpbHNNvYjddQedMb,4000530650139,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765732905,""_nanoseconds"":224000000}"
Sbl6bkzi45FGpKvTJl9x,4099983384487,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492038,""_nanoseconds"":748000000}"
SceX2mnoqdvQo6tjwQEE,4066748539567,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765754777,""_nanoseconds"":392000000}"
Sd20aPgXjAGR7vRAN8ui,726121ea-fdad-41e5-859d-0e9e1b9c50b1,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751158,""_nanoseconds"":845000000}"
SdB5ujyej9dykeGkbkuU,8052694010041,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766341391,""_nanoseconds"":448000000}"
SfgnRE7uTDd4mkL7oFpp,4001969182901,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492071,""_nanoseconds"":766000000}"
SheDcEmpoSLDL4x2CXbd,4030913982243,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414360,""_nanoseconds"":993000000}"
SjP7TPq48kNDmq3IbDrD,0197642799963,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492270,""_nanoseconds"":651000000}"
SoksYwAyO5vp1qiLJOMh,4251307280879,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455176,""_nanoseconds"":184000000}"
Ss1RNevM78Gz4QV6FgNH,7e83322c-3ad7-4210-bcfb-8069ae09aa03,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765758862,""_nanoseconds"":788000000}"
SsQURixEe6D1Mh09pGO2,010095498867,85404,success,Successfully synced to BaseLinker,"{""_seconds"":1765633174,""_nanoseconds"":531000000}"
SsXO0HoPxy5CJmPkcdLo,SKU-0974179694,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766337582,""_nanoseconds"":972000000}"
Sv2goyXls3EAxELGiAUv,09158136-7837-4a23-90d6-1543b48ce027,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765713616,""_nanoseconds"":772000000}"
T20N6ccgqlnffkiwces0,724e63e8-7ef6-4c6e-88f6-579cf80a1e61,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751107,""_nanoseconds"":98000000}"
T3keviFJLjKa3JGCdvjm,OM0028-502-L,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401299,""_nanoseconds"":52000000}"
T8RFQiUA5t0hJ9fPE1Af,197634001401,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765479714,""_nanoseconds"":511000000}"
TBA7iJl4cD4yfAgx0XkR,9014400103538,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755425,""_nanoseconds"":765000000}"
TBAtNOAgfs0wAYUQgTGx,4007386251480,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044828,""_nanoseconds"":963000000}"
TBTV8Rkrwt7vU6ZX0p4S,85010130,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765479585,""_nanoseconds"":65000000}"
TDSXhDMmXtITGmIt0T0P,SKU-1153910217,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766082053,""_nanoseconds"":604000000}"
TFcMzHDU4N3SGbzvB0UI,4099983384487,85403,failed,ERROR_CATEGORY_ID: Invalid category identifier provided (the category does not exist).,"{""_seconds"":1765545706,""_nanoseconds"":557000000}"
THIXgU0aiogcbNT0m6GO,8806090396038,85403,failed,Kategorie konnte für Inventory 85403 nicht ermittelt werden (Produkt 8806090396038),"{""_seconds"":1765641317,""_nanoseconds"":292000000}"
TKifktJgDsjeLHMTVKKs,8712024095246,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751364,""_nanoseconds"":819000000}"
TOSfGlcT9sj9wKoKwF43,9001778309747,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765454997,""_nanoseconds"":6000000}"
TQkb7KQbb0SNqFGTiJwk,4061418025265,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414504,""_nanoseconds"":254000000}"
TVVn5TUS9UmJALgC2CN7,4004133669093,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766339391,""_nanoseconds"":389000000}"
Tbwau6PptVEoW5rHXEDP,SKU-2804135383,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766083073,""_nanoseconds"":161000000}"
TcEKoMNRqQccALbjrvCT,449821560,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765758674,""_nanoseconds"":981000000}"
TcbZnMUdrozXOx6jYU0b,65.56.544,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765750861,""_nanoseconds"":660000000}"
TffIZGC5BdMZ5hzgqq3o,4710069708088,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044832,""_nanoseconds"":942000000}"
Tplhzo2c3XwNlwo5C67P,SKU-9335260557,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766338489,""_nanoseconds"":771000000}"
TqNzk0T5SXIaBywnA412,8720637479520,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401232,""_nanoseconds"":791000000}"
TqZ2ZkmbAGNE6b4qoAYs,bbb77d85-7a8f-40b4-a3e2-e8ea469fe7cb,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455026,""_nanoseconds"":31000000}"
TqyOcuyWmkIqExqD6KCh,8f973329-18be-4898-aef7-5359c6b0c136,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492170,""_nanoseconds"":904000000}"
Ttwxb3el1GIf9uMn6ZtO,8056381903395,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358845,""_nanoseconds"":491000000}"
Tv1vK3AYxgyoi5VDP4la,4013556592796,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766288928,""_nanoseconds"":943000000}"
Tv3N91qWS1xBekrD4VGm,SKU-8236064906,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766339119,""_nanoseconds"":151000000}"
TvzaPSeyfIkQvoEz6hil,ac6dce27-8e53-4702-841a-bec5dfb18e52,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765757441,""_nanoseconds"":91000000}"
Tw3cKEN4NhxAQqf0MEkb,0197642799963,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765737887,""_nanoseconds"":153000000}"
TxQ6w4HEbBfnAftzaMGb,9001778309747,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765358590,""_nanoseconds"":934000000}"
TzZUFEUFYpJStB2PSAEx,726121ea-fdad-41e5-859d-0e9e1b9c50b1,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755426,""_nanoseconds"":326000000}"
U4OQpegq3E4fg2OYhuPK,4059505053796,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755044,""_nanoseconds"":431000000}"
U5fWmYDuuJAo2tF8VtxB,09158136-7837-4a23-90d6-1543b48ce027,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492138,""_nanoseconds"":151000000}"
U7OckTWlcStOqgE1Ypr3,5060941713129,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766340914,""_nanoseconds"":843000000}"
U8FJLEMMQPeawCKMMoXT,4013556577144,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766288928,""_nanoseconds"":201000000}"
U8M50giokmPKkAqw3kJn,4013288218780,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492179,""_nanoseconds"":343000000}"
U8XEBLMUmcFTEHLO4ccj,4017537302565,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455217,""_nanoseconds"":533000000}"
UDI1Rj98oEUkbPZQWxS9,9014400100650,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765050885,""_nanoseconds"":596000000}"
UFQedv40xGuwiMefgyLr,9783982023113,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492080,""_nanoseconds"":192000000}"
UJeGjJDbKkdO3qAkYaLR,4007114298916,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414410,""_nanoseconds"":763000000}"
UMxrz4l3zmxWLBtPygsc,4014835742154,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044829,""_nanoseconds"":390000000}"
UN5FSTBlwqaZPSPwp2ws,4000530685841,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765917104,""_nanoseconds"":186000000}"
UNVa7lMGmUCUigCct7ks,9900201693232,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_all_languages.csv'","{""_seconds"":1765491957,""_nanoseconds"":264000000}"
UR67ZZlQM3d7QMIvbnIj,SKU-4541378818,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766086532,""_nanoseconds"":458000000}"
UWor6BYzmaqnuIi1OaTx,SKU-1825816304,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766336416,""_nanoseconds"":867000000}"
UX9k3Mk0BfY6E1gbIHsR,9014400105389,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755860,""_nanoseconds"":355000000}"
UZEoXOK2NYY6u9CCLp8d,9900201693232,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755427,""_nanoseconds"":392000000}"
Ua2CPZncROkdSZ0C7GGo,4710069708958,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479884,""_nanoseconds"":988000000}"
UcOMCGET5i6nYe9vHxKI,197634001401,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414495,""_nanoseconds"":863000000}"
UeYj8SMVoyjMsUmAdJcs,9014400035983,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759487,""_nanoseconds"":381000000}"
UfIfMT340TLB8qvcv8TH,4260325431309,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765734761,""_nanoseconds"":526000000}"
Ug7mhxlcOmLsVDqPRGDj,SKU-1961998362,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766336580,""_nanoseconds"":818000000}"
UmzNP5IT1SorafXGExVL,7e83322c-3ad7-4210-bcfb-8069ae09aa03,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414753,""_nanoseconds"":495000000}"
UoPkTnfl2tuOeHTgDkhA,f7213c35-e77b-4d51-8684-776eceb8a002,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765757096,""_nanoseconds"":459000000}"
Upnlr2nsspwIcjyJkNCD,4067897661963,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765358639,""_nanoseconds"":517000000}"
UrQJqKU9JEypdDMf3npS,YY-4RPW-M2TR,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359811,""_nanoseconds"":285000000}"
UvYcEpql9wfI9GAaHNCX,4057993570030,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479868,""_nanoseconds"":422000000}"
UvfxzGyVAQqkEc8Dxwj1,9014400124540,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759301,""_nanoseconds"":198000000}"
UvzbVQQeR8k13FPY2NR1,4099983384487,85403,failed,ERROR_CATEGORY_ID: Invalid category identifier provided (the category does not exist).,"{""_seconds"":1765527802,""_nanoseconds"":488000000}"
V0RW1nMS8JDIFUvGm3xg,4017537302565,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765733090,""_nanoseconds"":833000000}"
V6ICA6JmKeiGMB46hjUl,7611916163227,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766341820,""_nanoseconds"":356000000}"
V6M7B5p9CVTASBsgtFzP,038473870772,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765478389,""_nanoseconds"":642000000}"
V7AnCd2CAEhdFaGnPKOk,4260012351552,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765749487,""_nanoseconds"":150000000}"
V9c7JrHsyppMBiC5sdVT,5900495862228,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765750760,""_nanoseconds"":747000000}"
VBRzvc5cvPDWQAtdNwhC,4002541666529,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765732948,""_nanoseconds"":267000000}"
VBepY1juUs2ejNOzVpMM,9001778309747,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044834,""_nanoseconds"":275000000}"
VCMgyMrdYhx1U1UREzkC,9002592485129,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755679,""_nanoseconds"":867000000}"
VFJ6M41cJvWWxOytO3H8,4710069708958,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755388,""_nanoseconds"":666000000}"
VGWXcR1kmQFzM3Yh5oLo,4260613494504,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455234,""_nanoseconds"":290000000}"
VQ15GcnuF9EWMfSWVCUR,SKU-0236764953,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766155177,""_nanoseconds"":503000000}"
VQIJCp3KFO9lwjib8lDP,4099983384487,85403,failed,Kategorie konnte für Inventory 85403 nicht ermittelt werden (Produkt 4099983384487),"{""_seconds"":1765502368,""_nanoseconds"":912000000}"
VTwftc4I9Ety5j2WTjJ6,5054142498336,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755549,""_nanoseconds"":680000000}"
VWALCWfjHbtqDGaoEv00,da73cdf7-cc76-4f6e-bcbd-d6f8a5582665,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414745,""_nanoseconds"":373000000}"
VacTNA5KzcVvCsefh0xO,4007114298916,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765714969,""_nanoseconds"":338000000}"
Vbzd4f8uAwGPBnPw6t2M,SKU-4949389854,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766089617,""_nanoseconds"":565000000}"
VmNwQ1st8EZsUK0MHqLF,6972200196132,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765751053,""_nanoseconds"":993000000}"
VnQXzriXpwvK70bLkH6F,4066755796946,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765414199,""_nanoseconds"":362000000}"
VvdlOKKcDpQjOXRC4x3T,9900201693232,85403,failed,"ENOENT: no such file or directory, open '/app/ebay/DE_New_Structure_(May2023).csv'","{""_seconds"":1765491894,""_nanoseconds"":170000000}"
Vvyf7IsmJQGriNyNdXL9,9900201693232,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358920,""_nanoseconds"":688000000}"
VyeaI4wtRlpjwJyvbXVT,8445866051810,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755751,""_nanoseconds"":324000000}"
VzQv5UEkWGAem4CqNOuy,4067904610731,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765416213,""_nanoseconds"":325000000}"
W2LKrQTd1rvdPVqWL03A,8445866051810,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_all_languages.csv'","{""_seconds"":1765491969,""_nanoseconds"":124000000}"
W3965jyRHRHYel0T2NDD,4260012351552,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755207,""_nanoseconds"":520000000}"
W73l0GoxkDtabHWZN2h3,4099983384487,85404,failed,Kategorie konnte für Inventory 85404 nicht ermittelt werden (Produkt 4099983384487),"{""_seconds"":1765527493,""_nanoseconds"":933000000}"
WBJ2QZipIZUmkJejSAUW,1646142246381,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765753852,""_nanoseconds"":997000000}"
WCJJKdXujKsAfSxrg3LF,SKU-1961998362,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766161356,""_nanoseconds"":267000000}"
WCLTj8CAN3ImYDlY4N59,f7213c35-e77b-4d51-8684-776eceb8a002,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492442,""_nanoseconds"":553000000}"
WCT7DkAGVa3Vb5h9JRwr,9783036957814,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 22:21:56","{""_seconds"":1765401141,""_nanoseconds"":359000000}"
WCqerptJz217tbttxsTy,4260623660043,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044831,""_nanoseconds"":433000000}"
WDnDE4TbBDe52fKKVXZj,SKU-9436640030,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766418518,""_nanoseconds"":290000000}"
WI7OFss8HLsikG8AETwI,4250056064101,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492467,""_nanoseconds"":943000000}"
WOnJfXO5RdltUJyGHnef,4061418025265,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045602,""_nanoseconds"":609000000}"
WQxc9d7HXHUndGq40Md2,65.56.544,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455142,""_nanoseconds"":463000000}"
WUf22CMMhhb6u1PJWTcu,SKU-4846525236,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766338486,""_nanoseconds"":23000000}"
WUsQDjPk9EjELxlLXkWq,TANTOMI-ROLLTOP-36x48,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765358588,""_nanoseconds"":186000000}"
WVUSe1Vduhg94KiYcLEN,8445866051810,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765045598,""_nanoseconds"":390000000}"
WYqvj3gd9awJVtdaaxde,da73cdf7-cc76-4f6e-bcbd-d6f8a5582665,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 20:12:15","{""_seconds"":1765479843,""_nanoseconds"":823000000}"
WbUhx58zgYhnMd7LgZYX,4733dbc5-7297-4287-92b0-051f706467d9,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755372,""_nanoseconds"":948000000}"
WbsOfwzul4rtCqQSBq0f,SKU-3734657776,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766086211,""_nanoseconds"":658000000}"
Wch7cpHsotqS3DzutTFY,9783417288889,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765756992,""_nanoseconds"":189000000}"
WdJElD9MhmqmBMWsoadv,4006825642452,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765913641,""_nanoseconds"":115000000}"
Wh4Mv579odLKlWuz327C,4013556592796,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766335359,""_nanoseconds"":363000000}"
WhtPSPCSVv62Txv1GhzG,SKU-4846525236,78659,failed,BaseLinker request failed after retries,"{""_seconds"":1766089277,""_nanoseconds"":859000000}"
Wj0jINaXVw5WSxGlQUSN,11439b84-9171-4705-b423-18c9a2ccaa3b,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765359021,""_nanoseconds"":192000000}"
WkVPp2aZwrSCov3VbDkM,b3c3d282-2b8a-4db8-b8a4-db96fa96a4d1,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359661,""_nanoseconds"":199000000}"
Wmjji4SHLP9tdwv78X8F,5054142498336,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:48:39","{""_seconds"":1765359777,""_nanoseconds"":666000000}"
WpGCXuqNDlB2WJzbnjGZ,4013556592796,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1766258830,""_nanoseconds"":323000000}"
WrBcHbpx52c0KsMzFKwe,9002592485129,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492188,""_nanoseconds"":62000000}"
WzZzSRATcrY9Y2Uf2LJG,2060004998275,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765044831,""_nanoseconds"":130000000}"
Wze85ZKwCuJnur7VjaCY,010095498867,85403,failed,ERROR_CATEGORY_ID: Invalid category identifier provided (the category does not exist).,"{""_seconds"":1765595804,""_nanoseconds"":70000000}"
WzwxzFdWRsbQBDZiHQ4U,9014400100650,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759298,""_nanoseconds"":643000000}"
X0OjlwG5KtET56FXqGap,9783956193242,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455026,""_nanoseconds"":224000000}"
X1JcHfjk6pO9uTVy1rSU,9783845118116,85403,failed,"ENOENT: no such file or directory, open '/app/ebay/DE_New_Structure_(May2023).csv'","{""_seconds"":1765491919,""_nanoseconds"":535000000}"
X37MfCoSq3x5X3WasMrA,4099983384487,85404,failed,ERROR_CATEGORY_ID: Invalid category identifier provided (the category does not exist).,"{""_seconds"":1765586584,""_nanoseconds"":250000000}"
X4pNJmmTLIC7EIrXDDJi,0002592484122,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358821,""_nanoseconds"":89000000}"
X51hRjPjSwUOMUD6MiuG,4523e3f3-ba12-4d17-a2af-26af72a8a36e,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492237,""_nanoseconds"":808000000}"
X6EXhsOBHnzeQKnf85qd,8436579110321,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455159,""_nanoseconds"":594000000}"
X74a7kUlPwL7hxiOVJce,4001969182901,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765738107,""_nanoseconds"":124000000}"
X7lW0igbIZW1nP8w2G2b,9783982023113,84529,success,Successfully synced to BaseLinker,"{""_seconds"":1765414323,""_nanoseconds"":545000000}"
XDtE1Tr9rf8ii9RguLwM,paudin-santoku-n5-img-1,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765478401,""_nanoseconds"":606000000}"
XEI00zq0ndtXsbryc638,eafe8bc3-619c-41b9-9de5-05fb116e96e2,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358754,""_nanoseconds"":127000000}"
XEIMnXLpalmigCkjqeDd,9014400001384,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765759296,""_nanoseconds"":496000000}"
XFQ1RmfPb5xY6YN84Rkp,4260532291215,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765749643,""_nanoseconds"":724000000}"
XGnuSWnF1q8nrUKmPVEC,4260012351552,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414637,""_nanoseconds"":46000000}"
XHG5UxA5ATd27GesoJA3,65.56.544,85403,success,Successfully synced to BaseLinker,"{""_seconds"":1765738327,""_nanoseconds"":830000000}"
XI3rX3wr87TjUroHfzcC,4007386251480,85404,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492459,""_nanoseconds"":261000000}"
XIWvInT3x5v74MH2jzjr,0197642799963,85404,failed,"ENOENT: no such file or directory, open '/app/kaufland/category_tree_int_all_languages - 📕 category_tree_all_languages.csv'","{""_seconds"":1765479647,""_nanoseconds"":686000000}"
XPXRnReeWR2nqPigfL0Z,4710069708958,78659,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455275,""_nanoseconds"":811000000}"
XPm5D0Dd7pysWxEgzdkM,b3c3d282-2b8a-4db8-b8a4-db96fa96a4d1,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-10 10:34:55","{""_seconds"":1765358895,""_nanoseconds"":556000000}"
XSW2e8uCUNU9AWhNF6DG,9523709033415,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765755913,""_nanoseconds"":452000000}"
XUteUhBGKZI6vj19F1W8,4071003351342,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492055,""_nanoseconds"":164000000}"
XVueYtn66C1dLcQpgR7X,f7213c35-e77b-4d51-8684-776eceb8a002,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492395,""_nanoseconds"":41000000}"
XZarBG4ArQZILHAMLqDz,X00173R33T,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 13:20:09","{""_seconds"":1765455200,""_nanoseconds"":233000000}"
XauA9IRGjZCtWq7i4HaV,8720707001286,85403,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 23:56:37","{""_seconds"":1765492494,""_nanoseconds"":16000000}"
Xd8a8WMffW0Z50MmjgEe,09158136-7837-4a23-90d6-1543b48ce027,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765746347,""_nanoseconds"":279000000}"
XiVi1YrJXTknIgiF4hre,4067904336044,84529,failed,"ERROR_BLOCKED_TOKEN: Query limit exceeded, token blocked until 2025-12-11 02:02:15","{""_seconds"":1765414418,""_nanoseconds"":952000000}"
XjLsyzjLw5LYkKmtdOpe,0197642799963,78659,success,Successfully synced to BaseLinker,"{""_seconds"":1765753488,""_nanoseconds"":598000000}"
