category_id,breadcrumb,ebay_category_id
6558223,Büro & Schreibwaren > Büromöbel > Empfangs- & Thekenmöbel > Theken & Tresen,127547
6552214,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires,62465
6558224,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Bodenschutzmatten,62466
6558225,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Garderoben,27687
6558226,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Papierkörbe & Mülleimer,22372
6558227,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Rollcontainer & -wagen,27685
6558228,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Schirmständer,127548
6558229,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Trennwände & Paravents,62467
6558230,Büro & Schreibwaren > Büromöbel > Kleinmöbel & Accessoires > Tresore,62468
6552215,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel,62469
6558231,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Deckenleuchten,127549
6558232,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Leuchtmittel,62470
6558233,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Sonstige,62472
6558234,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Stehleuchten,62471
6558235,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Tischleuchten,21863
6558236,Büro & Schreibwaren > Büromöbel > Leuchten & Leuchtmittel > Wandleuchten,127550
6552216,Büro & Schreibwaren > Büromöbel > Schränke & Regale,62473
6558237,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Aktenschränke,127551
6558238,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Flügeltürschränke,21865
6558239,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Garderoben- & Stahlspinde,78651
6558240,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Hängeregistraturschränke,62474
6558241,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Regale,21864
6558242,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Rollladenschränke,78652
6558243,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Schubladenschränke,35330
6558244,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Schuh- & Garderobenschränke,62491
6558245,Büro & Schreibwaren > Büromöbel > Schränke & Regale > Vitrinen & Schaukästen,68461
6552217,Büro & Schreibwaren > Büromöbel > Sitzmöbel,62492
6558246,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Besucher- & Konferenzstühle,21866
6558247,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Drehstühle & -sessel,68464
6558248,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Hocker,127552
6558249,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Kinder- & Jugendstühle,68463
6558250,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Sofas & Sessel,62493
6558251,Büro & Schreibwaren > Büromöbel > Sitzmöbel > Sonstige,62494
6552218,Büro & Schreibwaren > Büromöbel > Sonstige,
6552220,Büro & Schreibwaren > Büromöbel > Tische,62495
6558252,Büro & Schreibwaren > Büromöbel > Tische > Besprechungs- & Konferenztische,21867
6558253,Büro & Schreibwaren > Büromöbel > Tische > Schreibtische,11832
6558254,Büro & Schreibwaren > Büromöbel > Tische > Sonstige,62496
6558255,Büro & Schreibwaren > Büromöbel > Tische > Stehpulte & -tische,68467
6551179,Büro & Schreibwaren > Bürotechnik,27691
6552221,Büro & Schreibwaren > Bürotechnik > Aktenvernichter,104139
6552222,Büro & Schreibwaren > Bürotechnik > Aktenvernichter-Zubehör,104167
6552223,Büro & Schreibwaren > Bürotechnik > Beschriftungsbänder,58261
6552224,Büro & Schreibwaren > Bürotechnik > Beschriftungsgeräte,25348
6552225,Büro & Schreibwaren > Bürotechnik > Bindegeräte,61756
6552226,Büro & Schreibwaren > Bürotechnik > Bindegeräte-Zubehör,104209
6552227,Büro & Schreibwaren > Bürotechnik > Büro-Kommunikation,87045
6558256,Büro & Schreibwaren > Bürotechnik > Büro-Kommunikation > Headsets & Zubehör,104248
6558257,"Büro & Schreibwaren > Bürotechnik > Büro-Kommunikation > Modems, Splitter & Switches",104249
6558258,Büro & Schreibwaren > Bürotechnik > Büro-Kommunikation > Telefonanlagen & Zubehör,104250
6552228,Büro & Schreibwaren > Bürotechnik > Diktier- & Stenographiegeräte,62034
6558259,Büro & Schreibwaren > Bürotechnik > Diktier- & Stenographiegeräte > Diktier- & Aufnahmegeräte,62042
6558260,Büro & Schreibwaren > Bürotechnik > Diktier- & Stenographiegeräte > Diktiergeräte-Zubehör,62045
6558261,Büro & Schreibwaren > Bürotechnik > Diktier- & Stenographiegeräte > Stenographiegeräte,62044
6552229,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör,104317
6558262,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Bildschirm- & Druckerständer,104318
6558263,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Bildschirmfilter,104319
6558264,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > CD- & DVD-Aufbewahrung,104320
6558265,"Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Disketten, ZIP- & Streamer",104327
6558266,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > EDV-Reinigungsprodukte,104330
6558267,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Mauspads & Handauflagen,104329
6558268,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > PC- & Laptop-Diebstahlschutz,104328
6558269,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Sonstige,104332
6558270,Büro & Schreibwaren > Bürotechnik > EDV-Zubehör > Staubschutzhauben,104331
6552230,Büro & Schreibwaren > Bürotechnik > Elektronische Wörterbücher & Übersetzer,94861
6552231,Büro & Schreibwaren > Bürotechnik > Falz- & Kuvertiergeräte,22453
6552232,Büro & Schreibwaren > Bürotechnik > Faxgeräte,62503
6558271,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Faxrollen & Zubehör,91033
6558272,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Laser-Fax-Toner & -Trommeln,104359
6558273,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Laser-Faxgeräte,62504
6558274,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Multifunktionsgeräte,104373
6558275,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Sonstige,15364
6558276,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Thermo-Faxgeräte,104386
6558277,Büro & Schreibwaren > Bürotechnik > Faxgeräte > Tintenstrahl-Faxgeräte,27702
6552233,Büro & Schreibwaren > Bürotechnik > Frankiermaschinen,78654
6552235,Büro & Schreibwaren > Bürotechnik > Geldkassetten & Waagen,27693
6552236,Büro & Schreibwaren > Bürotechnik > Klimageräte & Ventilatoren,62507
6552237,Büro & Schreibwaren > Bürotechnik > Kopiergeräte,62508
6558278,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Analogkopierer (Schwarz-Weiß),36774
6558279,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Digitalkopierer (Schwarz-Weiß),104431
6558280,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Farbkopierer,104437
6558281,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Großformatkopierer,104443
6558282,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Multifunktionsgeräte,8263
6558283,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Sonstige,12467
6558284,Büro & Schreibwaren > Bürotechnik > Kopiergeräte > Toner,62510
6552238,Büro & Schreibwaren > Bürotechnik > Laminierfolien,61773
6552239,Büro & Schreibwaren > Bürotechnik > Laminiergeräte,25317
6552240,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren,62524
6558285,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren > LCD-Projektoren & Beamer,9599
6558286,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren > OHP-Leinwände & -Tische,62525
6558287,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren > OHP-Zubehör,62526
6558288,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren > Overheadprojektoren,15366
6558289,Büro & Schreibwaren > Bürotechnik > Overhead- & LCD-Projektoren > Sonstige,62527
6552241,Büro & Schreibwaren > Bürotechnik > Schneidegeräte,112410
6552242,Büro & Schreibwaren > Bürotechnik > Schreibmaschinen,62521
6552243,Büro & Schreibwaren > Bürotechnik > Schreibmaschinen-Zubehör,9606
6552244,Büro & Schreibwaren > Bürotechnik > Taschen- & Tischrechner,9972
6552245,Büro & Schreibwaren > Bürotechnik > Taschen- & Tischrechner-Zubehör,185073
6552246,Büro & Schreibwaren > Bürotechnik > Tische,
6558290,Büro & Schreibwaren > Bürotechnik > Tische > Sonstige,
6551181,Büro & Schreibwaren > Geschenk- & Werbeartikel,68484
6552247,Büro & Schreibwaren > Geschenk- & Werbeartikel > Feuerzeuge,127581
6552248,Büro & Schreibwaren > Geschenk- & Werbeartikel > Präsente & Spiele,68487
6552249,Büro & Schreibwaren > Geschenk- & Werbeartikel > Schlüsselanhänger,169062
6552250,Büro & Schreibwaren > Geschenk- & Werbeartikel > Schreibgeräte mit Werbung,104536
6552251,Büro & Schreibwaren > Geschenk- & Werbeartikel > Schreibmaschinen-Zubehör,
6552252,Büro & Schreibwaren > Geschenk- & Werbeartikel > Sonstige,9618
6552253,Büro & Schreibwaren > Geschenk- & Werbeartikel > Tassen,68489
6551182,"Büro & Schreibwaren > Koffer, Taschen & Accessoires",62531
6552254,"Büro & Schreibwaren > Koffer, Taschen & Accessoires > Aktenkoffer & -taschen",68470
6552255,"Büro & Schreibwaren > Koffer, Taschen & Accessoires > Aktenmappen",68473
6552256,"Büro & Schreibwaren > Koffer, Taschen & Accessoires > Notebooktaschen",169086
6552257,"Büro & Schreibwaren > Koffer, Taschen & Accessoires > Pilotenkoffer & Trolleys",127600
6552258,"Büro & Schreibwaren > Koffer, Taschen & Accessoires > Sonstige",62533
6551183,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren",27673
6552259,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten",62332
6558291,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Adress-Etiketten (A4-Drucker)",103907
6558292,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > CD- & DVD-Beschriftungen",74132
6558293,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Endlos-Etiketten",62334
6558294,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Frankier-Etiketten",74133
6558295,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Ordnerrücken-Etiketten",103917
6558296,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Sonstige",63241
6558297,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Versand- & Hinweisaufkleber",103911
6558298,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Vielzweck-Etiketten",103912
6558299,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Etiketten > Wiederablösbare Etiketten",74135
6552260,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Fotoalben",127481
6552261,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme",62400
6558300,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme > Einlagen",117006
6558301,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme > Kalender",103894
6558302,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme > Sets",62408
6558303,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme > Sonstige",22454
6558304,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kalender & Zeitplansysteme > Zeitplansysteme",62403
6552262,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Klebemittel",74368
6552263,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial",62412
6558305,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Büroklammern",62413
6558306,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Gummibänder",74359
6558307,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Heftklammern",103905
6558308,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Heftstreifen",103906
6558309,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Heftzwecken & Pinnadeln",62414
6558310,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Lochverstärkungen",127480
6558311,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Kleinmaterial > Sonstige",15363
6552264,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Lesezeichen",
6552265,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Locher & Hefter",62409
6558312,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Locher & Hefter > Hefter",113752
6558313,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Locher & Hefter > Locher",74350
6558314,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Locher & Hefter > Sets",127482
6558315,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Locher & Hefter > Sonstige",27678
6552266,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen",62391
6558316,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme",74344
6562407,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Ablagesysteme",74345
6562408,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Archivschachteln",74346
6562409,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Dokumenten-Ordner",74347
6562410,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Karteikarten",74348
6562411,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Karteikästen",74349
6562412,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Sonstige",27674
6562413,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ablagen & Ablagesysteme > Stehsammler",27676
6558317,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Hängeregistraturen",138895
6558318,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Mappen & Hefter",62393
6558319,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Ordner",62397
6558320,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Prospekt- & Sichthüllen",127483
6558321,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Register & Trennblätter",104085
6558322,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Ordnen & ablegen > Sonstige",27682
6552267,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke",62424
6558323,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Adressbücher",138901
6558324,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Blöcke",74374
6558325,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Briefpapier & Karten",138910
6558326,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Drucker- & Kopierpapiere",104091
6558327,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Formulare & Vordrucke",27675
6558328,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Fotopapiere",62427
6558329,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Geschäfts- & Kassenbücher",74380
6558330,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Haftnotizen & Notizwürfel",62419
6558331,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Hefte",128709
6558332,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Notiz- & Tagebücher",118007
6558333,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Papier, Hefte & Blöcke > Sonstige",62428
6552268,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren",62429
6558334,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Bleistifte & Druckbleistifte",25354
6558335,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Filzstifte",127504
6558336,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Fineliner",104121
6558337,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Füllfederhalter",13999
6558338,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Gelschreiber",104114
6558339,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Korrekturmittel",127535
6558340,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Kugelschreiber",29826
6558341,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Marker",127522
6558342,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Schreibsets",54040
6558343,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Sonstige",22457
6558344,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Schreiben & Korrigieren > Tintenschreiber",104130
6552269,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Sonstige",19526
6552270,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Stempel",62432
6552271,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Stempelzubehör",63240
6552272,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Visitenkarten",62458
6552273,"Büro & Schreibwaren > Papier, Büro- & Schreibwaren > Visitenkarten-Aufbewahrung",62460
6551184,Büro & Schreibwaren > Präsentationsbedarf,27704
6552274,Büro & Schreibwaren > Präsentationsbedarf > Flip-Charts,19525
6552275,Büro & Schreibwaren > Präsentationsbedarf > Pinnwände,27706
6552276,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör,127588
6558345,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Folien,127589
6558346,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Karten,127590
6558347,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Laserpointer,14954
6558348,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Magneten,127592
6558349,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Marker,127593
6558350,Büro & Schreibwaren > Präsentationsbedarf > Präsentations-Zubehör > Moderatorenkoffer,127594
